id,url,title,difficulty
code_festival_final_j,https://atcoder.jp/contests/code-festival-2014-final/tasks/code_festival_final_j,J. 2つのカップ,3309
code_festival_qualB_a,https://atcoder.jp/contests/code-festival-2014-qualb/tasks/code_festival_qualB_a,A. あるピアニスト,69
code_festival_qualB_b,https://atcoder.jp/contests/code-festival-2014-qualb/tasks/code_festival_qualB_b,B. 歩く人,211
code_festival_qualB_c,https://atcoder.jp/contests/code-festival-2014-qualb/tasks/code_festival_qualB_c,C. 錬金術士,1298
code_festival_qualB_d,https://atcoder.jp/contests/code-festival-2014-qualb/tasks/code_festival_qualB_d,D. 登山家,1651
code_formula_2014_final_c,https://atcoder.jp/contests/code-formula-2014-final/tasks/code_formula_2014_final_c,C. 次世代SNS,666
code_formula_2014_final_d,https://atcoder.jp/contests/code-formula-2014-final/tasks/code_formula_2014_final_d,D. 映画の連続視聴,1902
code_formula_2014_final_e,https://atcoder.jp/contests/code-formula-2014-final/tasks/code_formula_2014_final_e,E. ab文字列,2092
code_formula_2014_final_f,https://atcoder.jp/contests/code-formula-2014-final/tasks/code_formula_2014_final_f,F. 100個の円,1447
code_formula_2014_final_g,https://atcoder.jp/contests/code-formula-2014-final/tasks/code_formula_2014_final_g,G. ノイハの塔,2588
code_formula_2014_final_h,https://atcoder.jp/contests/code-formula-2014-final/tasks/code_formula_2014_final_h,H. 平和協定,2726
arc029_1,https://atcoder.jp/contests/arc029/tasks/arc029_1,A. 高橋君とお肉,549
arc029_2,https://atcoder.jp/contests/arc029/tasks/arc029_2,B. 高橋君と禁断の書,2032
arc029_3,https://atcoder.jp/contests/arc029/tasks/arc029_3,C. 高橋君と国家,1973
arc029_4,https://atcoder.jp/contests/arc029/tasks/arc029_4,D. 高橋君と木のおもちゃ,2438
code_festival_qualA_b,https://atcoder.jp/contests/code-festival-2014-quala/tasks/code_festival_qualA_b,B. とても長い文字列,251
code_festival_qualA_c,https://atcoder.jp/contests/code-festival-2014-quala/tasks/code_festival_qualA_c,C. 2月29日,639
code_festival_qualA_d,https://atcoder.jp/contests/code-festival-2014-quala/tasks/code_festival_qualA_d,D. 壊れた電卓,1896
abc014_1,https://atcoder.jp/contests/abc014/tasks/abc014_1,A. けんしょう先生のお菓子配り,156
abc014_2,https://atcoder.jp/contests/abc014/tasks/abc014_2,B. 価格の合計,604
abc014_3,https://atcoder.jp/contests/abc014/tasks/abc014_3,C. AtColor,1276
abc014_4,https://atcoder.jp/contests/abc014/tasks/abc014_4,D. 閉路,1856
arc028_1,https://atcoder.jp/contests/arc028/tasks/arc028_1,A. 小石を取るゲーム,244
arc028_2,https://atcoder.jp/contests/arc028/tasks/arc028_2,B. 特別賞,1507
arc028_3,https://atcoder.jp/contests/arc028/tasks/arc028_3,C. 高橋王国の分割統治,1748
arc028_4,https://atcoder.jp/contests/arc028/tasks/arc028_4,D. 注文の多い高橋商店,2997
code_formula_2014_qualB_a,https://atcoder.jp/contests/code-formula-2014-qualb/tasks/code_formula_2014_qualB_a,A. サイコロ,73
code_formula_2014_qualB_b,https://atcoder.jp/contests/code-formula-2014-qualb/tasks/code_formula_2014_qualB_b,B. 11の倍数,603
code_formula_2014_qualB_c,https://atcoder.jp/contests/code-formula-2014-qualb/tasks/code_formula_2014_qualB_c,C. 仲良し文字列,1406
code_formula_2014_qualB_d,https://atcoder.jp/contests/code-formula-2014-qualb/tasks/code_formula_2014_qualB_d,D. お釣りの嫌いな高橋君,1939
tenka1_2014_qualB_a,https://atcoder.jp/contests/tenka1-2014-qualb/tasks/tenka1_2014_qualB_a,A. HAGIXILE,146
tenka1_2014_qualB_b,https://atcoder.jp/contests/tenka1-2014-qualb/tasks/tenka1_2014_qualB_b,B. エターナルスタティックファイナル,1258
tenka1_2014_qualB_c,https://atcoder.jp/contests/tenka1-2014-qualb/tasks/tenka1_2014_qualB_c,C. 天下一王国の歴史,2065
tenka1_2014_qualB_d,https://atcoder.jp/contests/tenka1-2014-qualb/tasks/tenka1_2014_qualB_d,D. 天下一芸術,2572
tenka1_2014_qualB_e,https://atcoder.jp/contests/tenka1-2014-qualb/tasks/tenka1_2014_qualB_e,E. カラオケランキング,3284
code_formula_2014_qualA_a,https://atcoder.jp/contests/code-formula-2014-quala/tasks/code_formula_2014_qualA_a,A. 立方数,183
code_formula_2014_qualA_b,https://atcoder.jp/contests/code-formula-2014-quala/tasks/code_formula_2014_qualA_b,B. ボウリングゲーム,318
code_formula_2014_qualA_c,https://atcoder.jp/contests/code-formula-2014-quala/tasks/code_formula_2014_qualA_c,C. 決勝進出者,1610
code_formula_2014_qualA_d,https://atcoder.jp/contests/code-formula-2014-quala/tasks/code_formula_2014_qualA_d,D. 無刻印キーボード,2102
abc013_1,https://atcoder.jp/contests/abc013/tasks/abc013_1,A. A,91
abc013_2,https://atcoder.jp/contests/abc013/tasks/abc013_2,B. 錠,293
abc013_3,https://atcoder.jp/contests/abc013/tasks/abc013_3,C. 節制,1692
abc013_4,https://atcoder.jp/contests/abc013/tasks/abc013_4,D. 阿弥陀,1730
tenka1_2014_qualA_a,https://atcoder.jp/contests/tenka1-2014-quala/tasks/tenka1_2014_qualA_a,A. 天下一序数,348
tenka1_2014_qualA_b,https://atcoder.jp/contests/tenka1-2014-quala/tasks/tenka1_2014_qualA_b,B. かぶりん！,1576
tenka1_2014_qualA_c,https://atcoder.jp/contests/tenka1-2014-quala/tasks/tenka1_2014_qualA_c,C. 天下一文字列集合,2024
tenka1_2014_qualA_d,https://atcoder.jp/contests/tenka1-2014-quala/tasks/tenka1_2014_qualA_d,D. EMLauncher,2341
tenka1_2014_qualA_e,https://atcoder.jp/contests/tenka1-2014-quala/tasks/tenka1_2014_qualA_e,E. パズルの移動,2750
arc027_1,https://atcoder.jp/contests/arc027/tasks/arc027_1,A. 門限,96
arc027_2,https://atcoder.jp/contests/arc027/tasks/arc027_2,B. 大事な数なのでZ回書きまLた。,1432
arc027_3,https://atcoder.jp/contests/arc027/tasks/arc027_3,C. 最高のトッピングにしような,1692
arc027_4,https://atcoder.jp/contests/arc027/tasks/arc027_4,D. ぴょんぴょんトレーニング,2474
abc012_1,https://atcoder.jp/contests/abc012/tasks/abc012_1,A. スワップ,131
abc012_2,https://atcoder.jp/contests/abc012/tasks/abc012_2,B. 入浴時間,272
abc012_3,https://atcoder.jp/contests/abc012/tasks/abc012_3,C. 九九足し算,299
abc012_4,https://atcoder.jp/contests/abc012/tasks/abc012_4,D. バスと避けられない運命,1166
arc026_1,https://atcoder.jp/contests/arc026/tasks/arc026_1,A. ダイナミックなポーズ,52
arc026_2,https://atcoder.jp/contests/arc026/tasks/arc026_2,B. 完全数,1199
arc026_3,https://atcoder.jp/contests/arc026/tasks/arc026_3,C. 蛍光灯,1930
arc026_4,https://atcoder.jp/contests/arc026/tasks/arc026_4,D. 道を直すお仕事,2297
abc011_1,https://atcoder.jp/contests/abc011/tasks/abc011_1,A. 来月は何月？,126
abc011_2,https://atcoder.jp/contests/abc011/tasks/abc011_2,B. 名前の確認,226
abc011_3,https://atcoder.jp/contests/abc011/tasks/abc011_3,C. 123引き算,810
abc011_4,https://atcoder.jp/contests/abc011/tasks/abc011_4,D. 大ジャンプ,1843
arc025_1,https://atcoder.jp/contests/arc025/tasks/arc025_1,A. ゴールドラッシュ,120
arc025_2,https://atcoder.jp/contests/arc025/tasks/arc025_2,B. チョコレート,1369
arc025_3,https://atcoder.jp/contests/arc025/tasks/arc025_3,C. ウサギとカメ,1954
arc025_4,https://atcoder.jp/contests/arc025/tasks/arc025_4,D. コンセント,2863
abc010_1,https://atcoder.jp/contests/abc010/tasks/abc010_1,A. ハンドルネーム,76
abc010_2,https://atcoder.jp/contests/abc010/tasks/abc010_2,B. 花占い,261
abc010_3,https://atcoder.jp/contests/abc010/tasks/abc010_3,C. 浮気調査,615
abc010_4,https://atcoder.jp/contests/abc010/tasks/abc010_4,D. 浮気予防,1777
arc024_1,https://atcoder.jp/contests/arc024/tasks/arc024_1,A. くつがくっつく,280
arc024_2,https://atcoder.jp/contests/arc024/tasks/arc024_2,B. 赤と黒の木,1293
arc024_3,https://atcoder.jp/contests/arc024/tasks/arc024_3,C. だれじゃ,1844
arc024_4,https://atcoder.jp/contests/arc024/tasks/arc024_4,D. バス停,2496
abc009_1,https://atcoder.jp/contests/abc009/tasks/abc009_1,A. 引越し作業,112
abc009_2,https://atcoder.jp/contests/abc009/tasks/abc009_2,B. 心配性な富豪、ファミリーレストランに行く。,363
abc009_3,https://atcoder.jp/contests/abc009/tasks/abc009_3,C. 辞書式順序ふたたび,1915
abc009_4,https://atcoder.jp/contests/abc009/tasks/abc009_4,D. 漸化式,2213
arc023_1,https://atcoder.jp/contests/arc023/tasks/arc023_1,A. 経過日数,267
arc023_2,https://atcoder.jp/contests/arc023/tasks/arc023_2,B. 謎の人物X,1111
arc023_3,https://atcoder.jp/contests/arc023/tasks/arc023_3,C. タコヤ木,1833
arc023_4,https://atcoder.jp/contests/arc023/tasks/arc023_4,D. GCD区間,2511
abc008_1,https://atcoder.jp/contests/abc008/tasks/abc008_1,A. アルバム,56
abc008_2,https://atcoder.jp/contests/abc008/tasks/abc008_2,B. 投票,601
abc008_3,https://atcoder.jp/contests/abc008/tasks/abc008_3,C. コイン,1836
abc008_4,https://atcoder.jp/contests/abc008/tasks/abc008_4,D. 金塊ゲーム,2203
arc022_1,https://atcoder.jp/contests/arc022/tasks/arc022_1,A. スーパーICT高校生,343
arc022_2,https://atcoder.jp/contests/arc022/tasks/arc022_2,B. 細長いお菓子,1395
arc022_3,https://atcoder.jp/contests/arc022/tasks/arc022_3,C. ロミオとジュリエット,1694
abc007_1,https://atcoder.jp/contests/abc007/tasks/abc007_1,A. 植木算,18
abc007_2,https://atcoder.jp/contests/abc007/tasks/abc007_2,B. 辞書式順序,240
abc007_3,https://atcoder.jp/contests/abc007/tasks/abc007_3,C. 幅優先探索,1024
abc007_4,https://atcoder.jp/contests/abc007/tasks/abc007_4,D. 禁止された数字,1718
arc021_1,https://atcoder.jp/contests/arc021/tasks/arc021_1,A. DEAD END,240
arc021_2,https://atcoder.jp/contests/arc021/tasks/arc021_2,B. Your Numbers are XORed...,1327
arc021_3,https://atcoder.jp/contests/arc021/tasks/arc021_3,C. 増築王高橋君,2164
arc021_4,https://atcoder.jp/contests/arc021/tasks/arc021_4,D. だいたい最小全域木,3152
abc006_1,https://atcoder.jp/contests/abc006/tasks/abc006_1,A. 世界のFizzBuzz,38
abc006_2,https://atcoder.jp/contests/abc006/tasks/abc006_2,B. トリボナッチ数列,813
abc006_3,https://atcoder.jp/contests/abc006/tasks/abc006_3,C. スフィンクスのなぞなぞ,1158
abc006_4,https://atcoder.jp/contests/abc006/tasks/abc006_4,D. トランプ挿入ソート,1696
arc020_1,https://atcoder.jp/contests/arc020/tasks/arc020_1,A. 石を滑らせるゲーム,68
arc020_2,https://atcoder.jp/contests/arc020/tasks/arc020_2,B. 縞模様,1008
arc020_3,https://atcoder.jp/contests/arc020/tasks/arc020_3,C. A mod B Problem,2141
arc020_4,https://atcoder.jp/contests/arc020/tasks/arc020_4,D. お菓子の国の旅行,3133
abc005_1,https://atcoder.jp/contests/abc005/tasks/abc005_1,A. おいしいたこ焼きの作り方,83
abc005_2,https://atcoder.jp/contests/abc005/tasks/abc005_2,B. おいしいたこ焼きの食べ方,201
abc005_3,https://atcoder.jp/contests/abc005/tasks/abc005_3,C. おいしいたこ焼きの売り方,840
abc005_4,https://atcoder.jp/contests/abc005/tasks/abc005_4,D. おいしいたこ焼きの焼き方,1447
arc019_1,https://atcoder.jp/contests/arc019/tasks/arc019_1,A. お買い物クライシス,254
arc019_2,https://atcoder.jp/contests/arc019/tasks/arc019_2,B. こだわりの名前,1209
arc019_3,https://atcoder.jp/contests/arc019/tasks/arc019_3,C. 最後の森,2881
arc019_4,https://atcoder.jp/contests/arc019/tasks/arc019_4,D. ほんとうのたたかい,2730
arc018_1,https://atcoder.jp/contests/arc018/tasks/arc018_1,A. BMI,119
arc018_2,https://atcoder.jp/contests/arc018/tasks/arc018_2,B. 格子点と整数,1330
arc018_3,https://atcoder.jp/contests/arc018/tasks/arc018_3,C. 席替え,1979
arc018_4,https://atcoder.jp/contests/arc018/tasks/arc018_4,D. 僕は友達が少ない,2644
abc004_1,https://atcoder.jp/contests/abc004/tasks/abc004_1,A. 流行,53
abc004_2,https://atcoder.jp/contests/abc004/tasks/abc004_2,B. 回転,368
abc004_3,https://atcoder.jp/contests/abc004/tasks/abc004_3,C. 入れ替え,685
abc004_4,https://atcoder.jp/contests/abc004/tasks/abc004_4,D. マーブル,1861
arc017_1,https://atcoder.jp/contests/arc017/tasks/arc017_1,A. 素数、コンテスト、素数,234
arc017_2,https://atcoder.jp/contests/arc017/tasks/arc017_2,B. 解像度が低い。,1085
arc017_3,https://atcoder.jp/contests/arc017/tasks/arc017_3,C. 無駄なものが嫌いな人,1625
arc017_4,https://atcoder.jp/contests/arc017/tasks/arc017_4,D. ARCたんクッキー,2244
abc003_1,https://atcoder.jp/contests/abc003/tasks/abc003_1,A. AtCoder社の給料,32
abc003_2,https://atcoder.jp/contests/abc003/tasks/abc003_2,B. AtCoderトランプ,668
abc003_3,https://atcoder.jp/contests/abc003/tasks/abc003_3,C. AtCoderプログラミング講座,824
abc003_4,https://atcoder.jp/contests/abc003/tasks/abc003_4,D. AtCoder社の冬,2033
arc016_1,https://atcoder.jp/contests/arc016/tasks/arc016_1,A. クイズゲーム,168
arc016_2,https://atcoder.jp/contests/arc016/tasks/arc016_2,B. 音楽ゲーム,540
arc016_3,https://atcoder.jp/contests/arc016/tasks/arc016_3,C. ソーシャルゲーム,2092
arc016_4,https://atcoder.jp/contests/arc016/tasks/arc016_4,D. 軍艦ゲーム,2683
abc002_1,https://atcoder.jp/contests/abc002/tasks/abc002_1,A. 正直者,201
abc002_2,https://atcoder.jp/contests/abc002/tasks/abc002_2,B. 罠,310
abc002_3,https://atcoder.jp/contests/abc002/tasks/abc002_3,C. 直訴,623
abc002_4,https://atcoder.jp/contests/abc002/tasks/abc002_4,D. 派閥,1418
abc001_1,https://atcoder.jp/contests/abc001/tasks/abc001_1,A. 積雪深差,69
abc001_2,https://atcoder.jp/contests/abc001/tasks/abc001_2,B. 視程の通報,520
abc001_3,https://atcoder.jp/contests/abc001/tasks/abc001_3,C. 風力観測,1189
abc001_4,https://atcoder.jp/contests/abc001/tasks/abc001_4,D. 感雨時刻の整理,1565
arc015_1,https://atcoder.jp/contests/arc015/tasks/arc015_1,A. Celsius と Fahrenheit,190
arc015_2,https://atcoder.jp/contests/arc015/tasks/arc015_2,B. 真冬日？真夏日？,464
arc015_3,https://atcoder.jp/contests/arc015/tasks/arc015_3,C. 変わった単位,2185
arc015_4,https://atcoder.jp/contests/arc015/tasks/arc015_4,D. きんいろクッキー,2688
tenka1_2013_qualB_a,https://atcoder.jp/contests/tenka1-2013-qualb/tasks/tenka1_2013_qualB_a,A. 天下一人力比較,213
tenka1_2013_qualB_b,https://atcoder.jp/contests/tenka1-2013-qualb/tasks/tenka1_2013_qualB_b,B. 天下一後入れ先出しデータ構造,1286
tenka1_2013_qualB_c,https://atcoder.jp/contests/tenka1-2013-qualb/tasks/tenka1_2013_qualB_c,C. 天下一ジグソーパズルふたたび,2613
tenka1_2013_qualB_d,https://atcoder.jp/contests/tenka1-2013-qualb/tasks/tenka1_2013_qualB_d,D. 天下一二三パズル リベンジ,3182
tenka1_2013_qualB_e,https://atcoder.jp/contests/tenka1-2013-qualb/tasks/tenka1_2013_qualB_e,E. 天下一最短路コンテスト,2217
tenka1_2013_qualA_a,https://atcoder.jp/contests/tenka1-2013-quala/tasks/tenka1_2013_qualA_a,A. 天下一株式会社採用情報,54
tenka1_2013_qualA_b,https://atcoder.jp/contests/tenka1-2013-quala/tasks/tenka1_2013_qualA_b,B. 天下一難易度設定,257
tenka1_2013_qualA_c,https://atcoder.jp/contests/tenka1-2013-quala/tasks/tenka1_2013_qualA_c,C. 天下一二三パズル,1988
tenka1_2013_qualA_d,https://atcoder.jp/contests/tenka1-2013-quala/tasks/tenka1_2013_qualA_d,D. 天下一展開,2507
tenka1_2013_qualA_e,https://atcoder.jp/contests/tenka1-2013-quala/tasks/tenka1_2013_qualA_e,E. 天下一ジグソーパズル,2800
arc014_2,https://atcoder.jp/contests/arc014/tasks/arc014_2,B. あの日したしりとりの結果を僕達はまだ知らない。,606
arc014_3,https://atcoder.jp/contests/arc014/tasks/arc014_3,C. 魂の還る場所,1266
arc014_4,https://atcoder.jp/contests/arc014/tasks/arc014_4,D. grepマスター,1904
arc013_1,https://atcoder.jp/contests/arc013/tasks/arc013_1,A. 梱包できるかな？,585
arc013_2,https://atcoder.jp/contests/arc013/tasks/arc013_2,B. 引越しできるかな？,788
arc013_3,https://atcoder.jp/contests/arc013/tasks/arc013_3,C. 笑いをとれるかな？,1831
arc013_4,https://atcoder.jp/contests/arc013/tasks/arc013_4,D. 切り分けできるかな？,2535
arc012_1,https://atcoder.jp/contests/arc012/tasks/arc012_1,A. 週末,55
arc012_2,https://atcoder.jp/contests/arc012/tasks/arc012_2,B. アキレスと亀,219
arc012_3,https://atcoder.jp/contests/arc012/tasks/arc012_3,C. 五目並べチェッカー,1873
arc012_4,https://atcoder.jp/contests/arc012/tasks/arc012_4,D. Don't worry. Be Together,3046
arc011_1,https://atcoder.jp/contests/arc011/tasks/arc011_1,A. 鉛筆リサイクルの新技術,401
arc011_2,https://atcoder.jp/contests/arc011/tasks/arc011_2,B. ルイス・キャロルの記憶術,917
arc011_3,https://atcoder.jp/contests/arc011/tasks/arc011_3,C. ダブレット,1488
arc011_4,https://atcoder.jp/contests/arc011/tasks/arc011_4,D. きつねさんからの挑戦状,2808
arc010_1,https://atcoder.jp/contests/arc010/tasks/arc010_1,A. 名刺交換,258
arc010_2,https://atcoder.jp/contests/arc010/tasks/arc010_2,B. 超大型連休,1107
arc010_3,https://atcoder.jp/contests/arc010/tasks/arc010_3,C. 積み上げパズル,2011
arc010_4,https://atcoder.jp/contests/arc010/tasks/arc010_4,D. 情報伝播,2481
digitalarts_1,https://atcoder.jp/contests/digitalarts2012/tasks/digitalarts_1,A. C-Filter,808
digitalarts_2,https://atcoder.jp/contests/digitalarts2012/tasks/digitalarts_2,B. Password,1373
digitalarts_3,https://atcoder.jp/contests/digitalarts2012/tasks/digitalarts_3,C. Chokutter,2179
arc009_1,https://atcoder.jp/contests/arc009/tasks/arc009_1,A. 元気にお使い！高橋君,132
arc009_2,https://atcoder.jp/contests/arc009/tasks/arc009_2,B. おとぎの国の高橋君,830
arc009_3,https://atcoder.jp/contests/arc009/tasks/arc009_3,C. 高橋君、24歳,2015
arc009_4,https://atcoder.jp/contests/arc009/tasks/arc009_4,D. 覚醒ノ高橋君,2801
arc008_1,https://atcoder.jp/contests/arc008/tasks/arc008_1,A. たこ焼き買えるかな？,156
arc008_2,https://atcoder.jp/contests/arc008/tasks/arc008_2,B. 謎のたこ焼きおじさん,772
arc008_3,https://atcoder.jp/contests/arc008/tasks/arc008_3,C. THE☆たこ焼き祭り2012,1927
arc008_4,https://atcoder.jp/contests/arc008/tasks/arc008_4,D. タコヤキオイシクナール,2430
arc007_1,https://atcoder.jp/contests/arc007/tasks/arc007_1,A. 帰ってきた器物損壊！高橋君,200
arc007_2,https://atcoder.jp/contests/arc007/tasks/arc007_2,B. 迷子のCDケース,529
arc007_3,https://atcoder.jp/contests/arc007/tasks/arc007_3,C. 節約生活,1386
arc007_4,https://atcoder.jp/contests/arc007/tasks/arc007_4,D. 破れた宿題,2491
tenka1_2012_9,https://atcoder.jp/contests/tenka1-2012-qualC/tasks/tenka1_2012_9,A. 与えられた数より小さい素数の個数について,370
tenka1_2012_10,https://atcoder.jp/contests/tenka1-2012-qualC/tasks/tenka1_2012_10,B. ロイヤルストレートフラッシュ,1080
tenka1_2012_12,https://atcoder.jp/contests/tenka1-2012-qualC/tasks/tenka1_2012_12,D. ゆうびんやさんのお花畑,3066
tenka1_2012_5,https://atcoder.jp/contests/tenka1-2012-qualB/tasks/tenka1_2012_5,A. 孫子算経,107
tenka1_2012_6,https://atcoder.jp/contests/tenka1-2012-qualB/tasks/tenka1_2012_6,B. camel_case,1526
